obstime,tempr,ap,ws,wd,rh
2016-09-30 13:00:00,-12.4,974.7,26.3,292,41
2016-09-30 14:00:00,-12.5,975,23.9,294,45
2016-09-30 15:00:00,-12.7,975.5,23.7,296,45
2016-09-30 16:00:00,-13.1,976,25.1,306,43
2016-09-30 17:00:00,-13.8,976.6,25,309,45
2016-09-30 18:00:00,-14.5,977.5,23.7,310,46
2016-09-30 19:00:00,-15,977.6,26.2,338,47
2016-09-30 20:00:00,-14.8,978,26.7,344,42
2016-09-30 21:00:00,-14.5,978.4,26.7,338,37
2016-09-30 22:00:00,-14.3,978.8,26,331,36
2016-09-30 23:00:00,-14.4,979.3,22.4,311,36
2016-10-01 00:00:00,-14,979.5,23.8,304,36
2016-10-01 01:00:00,-13.9,979.8,24.4,305,36
2016-10-01 02:00:00,-14.1,979.8,25.1,309,38
2016-10-01 03:00:00,-13.9,979.9,26.6,314,39
2016-10-01 04:00:00,-13.7,980.4,26.2,312,40
2016-10-01 05:00:00,-13.4,981,26,304,37
2016-10-01 06:00:00,-13.2,981.3,26.9,311,37
2016-10-01 07:00:00,-13,981.1,29.7,307,35
2016-10-01 08:00:00,-12.5,981.2,28.4,304,35
2016-10-01 09:00:00,-11.7,981.1,27.8,304,36
2016-10-01 10:00:00,-11.2,981.4,28.1,281,36
2016-10-01 11:00:00,-11,981.4,31.8,287,37
2016-10-01 12:00:00,-11.4,980.7,32.5,304,53
2016-10-01 13:00:00,-11.4,980.7,33,295,60
2016-10-01 14:00:00,-11.6,980.3,35.4,300,66
2016-10-01 15:00:00,-11.7,980.2,36.9,295,61
2016-10-01 16:00:00,-12,980.2,37.2,293,68
2016-10-01 17:00:00,-12.5,979.9,33.6,299,80
2016-10-01 18:00:00,-12.5,979.9,35.6,299,86
2016-10-01 19:00:00,-12.5,979.7,39.5,304,87
2016-10-01 20:00:00,-12.6,979.6,39.3,307,88
2016-10-01 21:00:00,-12.8,979.2,39.9,305,88
2016-10-01 22:00:00,-12.6,978.8,41.4,307,88
2016-10-01 23:00:00,-12.4,978.5,46.1,310,88
2016-10-02 00:00:00,-12.4,978.2,46.8,311,88
2016-10-02 01:00:00,-12.4,977.8,50.4,311,88
2016-10-02 02:00:00,-12.4,977.2,47.9,311,88
2016-10-02 03:00:00,-12.4,977.4,47.7,311,88
2016-10-02 04:00:00,-12.2,976.8,49.9,310,88
2016-10-02 05:00:00,-12,976.8,48.8,312,88
2016-10-02 06:00:00,-11.9,977.2,42.9,309,88
2016-10-02 07:00:00,-11.4,976.8,44.8,311,88
2016-10-02 08:00:00,-11,976.3,41.8,313,89
2016-10-02 09:00:00,-10.5,974.8,39.2,309,88
2016-10-02 10:00:00,-9.9,973.7,43,305,87
2016-10-02 11:00:00,-9.5,972.5,45.1,307,86
2016-10-02 12:00:00,-9.2,972.3,41.1,306,83
2016-10-02 13:00:00,-9,971.6,42.7,308,78
2016-10-02 14:00:00,-8.7,970.8,42.1,307,66
2016-10-02 15:00:00,-8.6,969.4,42.8,311,59
2016-10-02 16:00:00,-8.6,969.1,41.4,308,57
2016-10-02 17:00:00,-8.5,968.5,42.1,309,55
2016-10-02 18:00:00,-8.6,968.1,38.7,306,57
2016-10-02 19:00:00,-9.3,967.6,43.3,310,73
2016-10-02 20:00:00,-9.7,967,43.5,312,83
2016-10-02 21:00:00,-9.1,966.2,43.2,311,71
2016-10-02 22:00:00,-8.9,966,39.8,311,68
2016-10-02 23:00:00,-8.5,965.8,33.7,301,58
2016-10-03 00:00:00,-8.8,965.6,32,304,62
2016-10-03 01:00:00,-9.3,965,34.2,312,76
2016-10-03 02:00:00,-9.4,964.7,34.6,312,80
2016-10-03 03:00:00,-9.4,964.5,31.7,309,85
2016-10-03 04:00:00,-9.5,964.7,24,284,85
2016-10-03 05:00:00,-9.7,964.6,23.1,295,86
2016-10-03 06:00:00,-9.6,964.1,25.1,310,87
2016-10-03 07:00:00,-9.5,963.7,24.4,307,88
2016-10-03 08:00:00,-9.3,963.4,23.5,302,89
2016-10-03 09:00:00,-9.2,963.1,26.8,309,89
2016-10-03 10:00:00,-9.1,962.8,23.2,302,89
2016-10-03 11:00:00,-9.1,962.4,25.4,292,89
2016-10-03 12:00:00,-9.1,962.4,21.6,281,87
2016-10-03 13:00:00,-9.5,962.2,20.6,290,86
2016-10-03 14:00:00,-10,962.3,21,198,83
2016-10-03 15:00:00,-11.5,962.6,13.9,241,86
2016-10-03 16:00:00,-11.7,962.9,14.4,275,86
2016-10-03 17:00:00,-11.7,963.1,15.8,241,86
2016-10-03 18:00:00,-12.1,963.6,15.1,292,86
2016-10-03 19:00:00,-12.2,963.9,15.4,260,87
2016-10-03 20:00:00,-12.5,964.3,15,255,86
2016-10-03 21:00:00,-12.8,964.4,13.5,351,85
2016-10-03 22:00:00,-13.2,964.9,15.2,307,84
2016-10-03 23:00:00,-13.5,965.1,15.6,326,84
2016-10-04 00:00:00,-13.5,965.4,15.8,294,84
2016-10-04 01:00:00,-14.3,965.8,16.5,313,84
2016-10-04 02:00:00,-14.2,966.1,18.5,328,84
2016-10-04 03:00:00,-14.1,966.4,20,326,82
2016-10-04 04:00:00,-14.3,966.8,20.4,323,81
2016-10-04 05:00:00,-14.1,967.3,19.5,303,81
2016-10-04 06:00:00,-14,967.6,23.4,326,80
2016-10-04 07:00:00,-14.1,967.9,23.1,339,76
2016-10-04 08:00:00,-13.9,968.1,22,333,70
2016-10-04 09:00:00,-14.5,968.1,20,352,65
2016-10-04 10:00:00,-13.9,968,20.8,355,62
2016-10-04 11:00:00,-13.4,967.9,17.9,356,61
2016-10-04 12:00:00,-11.5,967.9,13.3,301,64
2016-10-04 13:00:00,-13.3,967.8,18.1,1,60
2016-10-04 14:00:00,-14.6,967.5,19,358,63
2016-10-04 15:00:00,-15.5,967,22,358,63
2016-10-04 16:00:00,-14.7,966.8,18.8,4,66
2016-10-04 17:00:00,-15.1,966.6,18.1,20,66
2016-10-04 18:00:00,-19.1,966.4,23.4,10,66
2016-10-04 19:00:00,-19.4,966.1,25.4,7,68
2016-10-04 20:00:00,-16.5,965.9,20,6,69
2016-10-04 21:00:00,-16.9,965.7,15.3,315,70
2016-10-04 22:00:00,-17.4,965.8,15.9,331,70
2016-10-04 23:00:00,-16.8,965.8,13,132,71
2016-10-05 00:00:00,-17.5,965.7,13.7,158,72
2016-10-05 01:00:00,-18,965.6,10,251,76
2016-10-05 02:00:00,-17.5,965.4,11.3,172,77
2016-10-05 03:00:00,-18.2,965,21.8,344,77
2016-10-05 04:00:00,-17.6,964.5,25.8,350,69
2016-10-05 05:00:00,-17.6,964.4,22.4,347,69
2016-10-05 06:00:00,-17.4,964.1,21,358,67
2016-10-05 07:00:00,-18.5,963.9,10.4,172,65
2016-10-05 08:00:00,-15.3,963.4,8.2,251,68
2016-10-05 09:00:00,-14.3,962.9,14,227,66
2016-10-05 10:00:00,-15.3,962.7,15.4,160,66
2016-10-05 11:00:00,-15.4,962.2,14.1,280,66
2016-10-05 12:00:00,-15.6,961.5,12.3,240,68
2016-10-05 13:00:00,-15.4,961.1,13.4,252,71
2016-10-05 14:00:00,-15.9,960.8,11.3,283,71
2016-10-05 15:00:00,-15.5,960.3,15.4,280,78
2016-10-05 16:00:00,-12.3,960,18.3,272,77
2016-10-05 17:00:00,-7.3,959.6,26,310,72
2016-10-05 18:00:00,-6.9,959.5,24.3,289,72
2016-10-05 19:00:00,-7.1,959.1,26.1,314,74
2016-10-05 20:00:00,-7.2,958.4,24.4,312,76
2016-10-05 21:00:00,-6.8,957.7,27.5,310,72
2016-10-05 22:00:00,-6.5,956.7,28.2,310,65
2016-10-05 23:00:00,-6.4,956.1,22,290,62
2016-10-06 00:00:00,-6.5,955.3,20.4,283,62
2016-10-06 01:00:00,-6.5,954.7,22,307,63
2016-10-06 02:00:00,-6.6,954,22.6,287,65
2016-10-06 03:00:00,-6.4,953.3,24.1,306,69
2016-10-06 04:00:00,-6.1,952.5,24.3,308,68
2016-10-06 05:00:00,-6.1,952,25.2,305,68
2016-10-06 06:00:00,-6.1,951.6,26.7,311,68
2016-10-06 07:00:00,-5.9,951.3,27.6,312,65
2016-10-06 08:00:00,-5.7,951.1,26.5,310,67
2016-10-06 09:00:00,-4.9,950.6,24.3,303,64
2016-10-06 10:00:00,-4.9,950.6,24.1,290,70
2016-10-06 11:00:00,-5.3,950.9,22.8,294,76
2016-10-06 12:00:00,-5.6,951.1,21.6,299,81
2016-10-06 13:00:00,-5.4,951.3,22.2,284,80
2016-10-06 14:00:00,-5.1,951.4,29.1,306,79
2016-10-06 15:00:00,-5.5,952,26.3,296,83
2016-10-06 16:00:00,-5.7,952,30.4,304,82
2016-10-06 17:00:00,-6,952.7,29.7,306,81
2016-10-06 18:00:00,-6.2,952.9,33.4,313,75
2016-10-06 19:00:00,-6.5,953,35.7,313,79
2016-10-06 20:00:00,-6.6,952.7,37.6,314,81
2016-10-06 21:00:00,-6.9,953,37.2,311,79
2016-10-06 22:00:00,-7.5,953.1,40.6,311,85
2016-10-06 23:00:00,-7.9,953.6,39.5,309,89
2016-10-07 00:00:00,-8.5,954.2,36,305,90
2016-10-07 01:00:00,-8.8,954.3,37.8,311,91
2016-10-07 02:00:00,-9,954.6,39.8,306,91
2016-10-07 03:00:00,-9.4,955.4,40.4,309,91
2016-10-07 04:00:00,-9.6,956,39.3,310,90
2016-10-07 05:00:00,-9.8,956.8,40.9,311,90
2016-10-07 06:00:00,-10.1,957.6,37.5,310,90
2016-10-07 07:00:00,-10.1,958.1,37.9,310,90
2016-10-07 08:00:00,-9.9,958.4,37.8,309,90
2016-10-07 09:00:00,-9.3,958.2,33,310,90
2016-10-07 10:00:00,-8.8,958.4,32.8,307,90
2016-10-07 11:00:00,-8.6,958.4,29.9,302,90
2016-10-07 12:00:00,-8.6,957.9,38.6,304,90
2016-10-07 13:00:00,-9,957.9,46.7,312,91
2016-10-07 14:00:00,-9.3,957.9,41.6,303,91
2016-10-07 15:00:00,-9.3,959.5,40.9,295,91
2016-10-07 16:00:00,-9.3,960.7,37.9,295,91
2016-10-07 17:00:00,-9.3,962,37,294,91
2016-10-07 18:00:00,-9.4,963.1,36.9,296,91
2016-10-07 19:00:00,-9.7,964,34.4,299,91
2016-10-07 20:00:00,-10.1,965.8,38.1,294,90
2016-10-07 21:00:00,-10.3,967.5,34.2,293,90
2016-10-07 22:00:00,-11,967.7,33.3,298,89
2016-10-07 23:00:00,-11.3,968.3,34.1,300,89
2016-10-08 00:00:00,-11.1,968.5,32.8,303,89
2016-10-08 01:00:00,-10.8,968.7,37.5,307,89
2016-10-08 02:00:00,-10.6,969.1,35.1,305,89
2016-10-08 03:00:00,-10.7,969.5,31.6,295,89
2016-10-08 04:00:00,-10.6,969.8,27.8,296,89
2016-10-08 05:00:00,-10.5,969.7,28.4,302,89
2016-10-08 06:00:00,-10.2,969.6,35.3,308,89
2016-10-08 07:00:00,-10,969.5,35.1,304,89
2016-10-08 08:00:00,-10.1,969.6,32.8,292,89
2016-10-08 09:00:00,-9.5,969.1,32.4,299,88
2016-10-08 10:00:00,-9.7,969.5,26.4,291,89
2016-10-08 11:00:00,-8.8,968.8,26.9,283,88
2016-10-08 12:00:00,-8.7,968.8,29.5,284,88
2016-10-08 13:00:00,-8,968.2,23,284,88
2016-10-08 14:00:00,-7.5,967.4,21.8,285,88
2016-10-08 15:00:00,-7.7,967,21.7,323,85
2016-10-08 16:00:00,-8.8,966.6,24.8,333,82
2016-10-08 17:00:00,-8.6,966.7,23.2,312,78
2016-10-08 18:00:00,-9.4,967,23.3,350,75
2016-10-08 19:00:00,-10,966.6,28.1,349,72
2016-10-08 20:00:00,-9.7,966.6,28,340,68
2016-10-08 21:00:00,-10.3,966.1,29,356,66
2016-10-08 22:00:00,-9.8,965.7,32.6,349,59
2016-10-08 23:00:00,-11.2,965.9,30,351,56
2016-10-09 00:00:00,-9.8,966.4,28.3,348,49
2016-10-09 01:00:00,-11.1,965.9,30.1,359,48
2016-10-09 02:00:00,-10.5,966,32.9,348,48
2016-10-09 03:00:00,-10.2,966,30.5,349,47
2016-10-09 04:00:00,-10.1,965.7,25,353,48
2016-10-09 05:00:00,-10.2,965.7,28.3,352,46
2016-10-09 06:00:00,-9.7,965.3,29.2,352,46
2016-10-09 07:00:00,-8.5,965.3,25.8,345,43
2016-10-09 08:00:00,-8.5,964.7,27.7,352,46
2016-10-09 09:00:00,-7.1,964.6,30.1,336,47
2016-10-09 10:00:00,-6.3,964.6,26.9,329,44
2016-10-09 11:00:00,-5.4,964.2,25.6,316,41
2016-10-09 12:00:00,-4.9,964.2,23.6,297,44
2016-10-09 13:00:00,-4.6,963.6,20.7,346,51
2016-10-09 14:00:00,-4.6,963.2,24.1,334,50
2016-10-09 15:00:00,-4.6,962.9,26.4,304,49
2016-10-09 16:00:00,-5,963,27.5,283,52
2016-10-09 17:00:00,-5.3,962.8,30.4,288,54
2016-10-09 18:00:00,-5.6,962.9,27.7,290,55
2016-10-09 19:00:00,-5.7,963,26.2,291,57
2016-10-09 20:00:00,-5.6,963,28.8,280,52
2016-10-09 21:00:00,-5.8,962.7,31.7,290,53
2016-10-09 22:00:00,-5.9,962.7,28.7,289,49
2016-10-09 23:00:00,-6.1,962.6,24.8,292,51
2016-10-10 00:00:00,-6.5,962.5,23.3,293,47
2016-10-10 01:00:00,-6.8,962.2,26.4,279,43
2016-10-10 02:00:00,-6.8,961.5,26.1,287,42
2016-10-10 03:00:00,-8.2,960.7,26.5,292,49
2016-10-10 04:00:00,-7.7,960.7,21.4,290,53
2016-10-10 05:00:00,-7.6,960.3,21.6,291,53
2016-10-10 06:00:00,-7.3,960.4,22.6,296,54
2016-10-10 07:00:00,-6.1,960,30.8,274,39
2016-10-10 08:00:00,-5.8,959.8,31.9,274,38
2016-10-10 09:00:00,-6.3,960,20.6,296,53
2016-10-10 10:00:00,-5.4,959.7,21.3,270,46
2016-10-10 11:00:00,-5.5,959.5,22.3,249,52
2016-10-10 12:00:00,-4.8,959.3,26.3,242,47
2016-10-10 13:00:00,-5.4,959.2,19.9,258,49
2016-10-10 14:00:00,-5.7,959.1,18.5,257,49
2016-10-10 15:00:00,-6.6,959.2,15.8,337,50
2016-10-10 16:00:00,-6.8,958.8,14.8,38,54
2016-10-10 17:00:00,-7.1,958.7,15.3,41,54
2016-10-10 18:00:00,-7.1,958.6,17.9,307,50
2016-10-10 19:00:00,-6.4,958.4,28.4,308,40
2016-10-10 20:00:00,-5.8,958.4,28.5,309,36
2016-10-10 21:00:00,-6,958.6,29.1,312,37
2016-10-10 22:00:00,-6.8,958.7,30.3,339,35
2016-10-10 23:00:00,-7.3,958.6,32.9,337,33
2016-10-11 00:00:00,-7.8,958.8,32.3,338,32
2016-10-11 01:00:00,-7.1,959,27.4,339,31
2016-10-11 02:00:00,-8.3,959,26.6,349,33
2016-10-11 03:00:00,-8.6,959.4,22.8,347,33
2016-10-11 04:00:00,-10.6,959.3,29.6,358,34
2016-10-11 05:00:00,-9.9,959.9,25.4,358,35
2016-10-11 06:00:00,-10.4,959.9,22.2,8,40
2016-10-11 07:00:00,-9.7,960.4,16.9,84,41
2016-10-11 08:00:00,-8.4,960.4,16,187,43
2016-10-11 09:00:00,-9.5,960.9,16,245,44
2016-10-11 10:00:00,-8.5,960.9,22.8,78,45
2016-10-11 11:00:00,-8,961.4,19.4,202,37
2016-10-11 12:00:00,-7.8,961.2,16.9,169,39
2016-10-11 13:00:00,-8,961.4,18.5,179,40
2016-10-11 14:00:00,-7.6,960.9,16.2,73,39
2016-10-11 15:00:00,-8.6,960.4,15.6,152,38
2016-10-11 16:00:00,-9.9,959.9,18.6,360,46
2016-10-11 17:00:00,-9.7,959.7,13.9,139,45
2016-10-11 18:00:00,-11.5,959.3,18.5,10,54
2016-10-11 19:00:00,-12.7,959,22.5,13,54
2016-10-11 20:00:00,-13.9,958.6,24.6,7,53
2016-10-11 21:00:00,-13.8,957.8,23.3,3,49
2016-10-11 22:00:00,-13.1,956.9,27.2,357,43
2016-10-11 23:00:00,-13.6,956.1,25.9,359,40
2016-10-12 00:00:00,-14.3,955.1,20.8,7,44
2016-10-12 01:00:00,-14.3,954.5,25.6,357,38
2016-10-12 02:00:00,-14.8,953.2,32,0,38
2016-10-12 03:00:00,-13.8,951.7,27.9,346,38
2016-10-12 04:00:00,-13.7,950.4,29.7,346,36
2016-10-12 05:00:00,-13.4,949.5,26.4,348,36
2016-10-12 06:00:00,-12.8,948.4,30.8,352,34
2016-10-12 07:00:00,-11.9,947.1,31.5,353,34
2016-10-12 08:00:00,-11.9,946.1,29.4,0,38
2016-10-12 09:00:00,-10,945,24.5,355,35
2016-10-12 10:00:00,-9.5,944.1,17.6,315,38
2016-10-12 11:00:00,-6.7,943.4,17.7,163,33
2016-10-12 12:00:00,-7.8,942.1,23.8,343,36
2016-10-12 13:00:00,-7.7,941.3,19.3,320,39
2016-10-12 14:00:00,-6.6,941.5,14.4,302,35
2016-10-12 15:00:00,-7.4,941.8,22.5,291,43
2016-10-12 16:00:00,-8.3,941.9,21.6,253,44
2016-10-12 17:00:00,-8.8,942.8,18.3,242,48
2016-10-12 18:00:00,-10,943.3,17.2,163,55
2016-10-12 19:00:00,-9.7,943.6,17.9,99,55
2016-10-12 20:00:00,-5.7,944.4,29.9,292,50
2016-10-12 21:00:00,-5.4,945.1,29,309,52
2016-10-12 22:00:00,-5.2,946.1,32.7,305,50
2016-10-12 23:00:00,-5.8,947.7,32.3,307,51
2016-10-13 00:00:00,-5.9,949.2,29,293,52
2016-10-13 01:00:00,-6.8,950.1,28.7,292,52
2016-10-13 02:00:00,-6.3,951,28.9,301,46
2016-10-13 03:00:00,-6.6,952.3,28.1,300,42
2016-10-13 04:00:00,-6.6,953.6,34.7,321,41
2016-10-13 05:00:00,-6.4,954,35.3,318,40
2016-10-13 06:00:00,-7.9,955.5,35.8,332,42
2016-10-13 07:00:00,-7.8,956.5,39.2,345,39
2016-10-13 08:00:00,-7.3,957.8,40,337,41
2016-10-13 09:00:00,-7,958.9,37.8,340,41
2016-10-13 10:00:00,-6.6,960,38.6,342,39
2016-10-13 11:00:00,-6.3,961.1,39.8,341,36
2016-10-13 12:00:00,-5.9,962.1,33.5,339,36
2016-10-13 13:00:00,-5.9,963.2,32,341,33
2016-10-13 14:00:00,-6,964.1,29.4,346,35
2016-10-13 15:00:00,-7.2,965.6,28.1,342,37
2016-10-13 16:00:00,-8.1,966,33.2,339,37
2016-10-13 17:00:00,-8.9,966.5,36.1,344,37
2016-10-13 18:00:00,-9.6,967.5,33.2,347,38
2016-10-13 19:00:00,-10.2,968.4,34.9,350,34
2016-10-13 20:00:00,-10.3,968.7,31.2,352,32
2016-10-13 21:00:00,-11,969.2,29.9,351,33
2016-10-13 22:00:00,-11.4,969.5,27.2,350,31
2016-10-13 23:00:00,-11.7,969.9,29.8,352,33
2016-10-14 00:00:00,-12.5,970.1,30.5,352,34
2016-10-14 01:00:00,-12.7,970.1,31.9,351,32
2016-10-14 02:00:00,-12.9,970.3,27,352,32
2016-10-14 03:00:00,-13.8,970.6,29.4,350,32
2016-10-14 04:00:00,-13.6,971,28.8,351,31
2016-10-14 05:00:00,-14.3,971.2,29.2,354,36
2016-10-14 06:00:00,-12.7,971.5,29.4,351,37
2016-10-14 07:00:00,-11.8,971.5,34.9,347,36
2016-10-14 08:00:00,-11.1,972,34,346,37
2016-10-14 09:00:00,-10.3,971.9,32.6,343,37
2016-10-14 10:00:00,-9.3,971.9,26.8,339,39
2016-10-14 11:00:00,-9,971.7,25.8,346,34
2016-10-14 12:00:00,-8,971.7,17.6,353,34
2016-10-14 13:00:00,-8.3,971.5,15.1,323,34
2016-10-14 14:00:00,-7.2,971.5,19.3,179,44
2016-10-14 15:00:00,-7.8,970.9,19.7,119,39
2016-10-14 16:00:00,-8.6,970.6,18.5,20,40
2016-10-14 17:00:00,-9.2,970.6,18,305,55
2016-10-14 18:00:00,-10.9,970.7,21.2,292,53
2016-10-14 19:00:00,-11.2,971,22,287,43
2016-10-14 20:00:00,-12.3,971.2,14.4,256,47
2016-10-14 21:00:00,-11.6,970.7,23.2,304,37
2016-10-14 22:00:00,-12.2,970.8,23.6,291,40
2016-10-14 23:00:00,-12.4,970.8,29.3,304,39
2016-10-15 00:00:00,-13.3,971,29.1,298,43
2016-10-15 01:00:00,-13.9,972.1,28.6,311,49
2016-10-15 02:00:00,-13.6,971.6,28.2,320,44
2016-10-15 03:00:00,-13.2,970.9,25,328,40
2016-10-15 04:00:00,-14.4,971.1,17,249,46
2016-10-15 05:00:00,-15.4,971.4,21.2,305,40
2016-10-15 06:00:00,-15,971.3,19.5,320,47
2016-10-15 07:00:00,-14.6,970.9,21.4,301,41
2016-10-15 08:00:00,-14.2,970.6,21.6,283,42
2016-10-15 09:00:00,-13.5,970,20,260,42
2016-10-15 10:00:00,-12.7,969,34.2,271,44
2016-10-15 11:00:00,-14.4,969.3,33.2,270,45
2016-10-15 12:00:00,-13.7,968.9,26.3,291,42
2016-10-15 13:00:00,-12.2,967.4,24.1,301,37
2016-10-15 14:00:00,-11.7,966.9,24.4,298,37
2016-10-15 15:00:00,-12.3,966.5,29.7,273,36
2016-10-15 16:00:00,-12.2,965.3,26.3,286,43
2016-10-15 17:00:00,-12.4,964.9,28.4,282,43
2016-10-15 18:00:00,-13,964.5,28,289,43
2016-10-15 19:00:00,-13.8,964.5,26.8,283,44
2016-10-15 20:00:00,-13.9,964.9,31,289,40
2016-10-15 21:00:00,-14.4,965.3,28,284,41
2016-10-15 22:00:00,-14.5,964.8,30.2,292,40
2016-10-15 23:00:00,-14.6,964.6,32.2,293,38
2016-10-16 00:00:00,-14.5,964.1,33,291,36
2016-10-16 01:00:00,-14.8,964.2,32.9,291,35
2016-10-16 02:00:00,-15,964.1,32.5,296,36
2016-10-16 03:00:00,-15,964.1,34.7,293,36
2016-10-16 04:00:00,-15.1,964.3,31.9,296,36
2016-10-16 05:00:00,-14.8,964.3,34.7,297,36
2016-10-16 06:00:00,-14.3,964.7,32.9,287,34
2016-10-16 07:00:00,-13.8,964.7,34.1,279,34
2016-10-16 08:00:00,-13.2,964.5,36,279,33
2016-10-16 09:00:00,-12.8,964.5,36.2,283,34
2016-10-16 10:00:00,-12.1,964.4,37,280,33
2016-10-16 11:00:00,-11.4,964,36.7,284,33
2016-10-16 12:00:00,-11.3,963.6,32.9,301,36
2016-10-16 13:00:00,-11.2,963.6,33.8,299,38
2016-10-16 14:00:00,-11.2,963.5,36.3,299,35
2016-10-16 15:00:00,-11.6,964.1,39.6,294,38
2016-10-16 16:00:00,-12,964.2,32.7,302,40
2016-10-16 17:00:00,-12.3,964.1,35.3,302,42
2016-10-16 18:00:00,-12.3,963.6,39.2,303,40
2016-10-16 19:00:00,-12.5,963.9,39.2,300,42
2016-10-16 20:00:00,-12.7,964.4,40.2,302,42
2016-10-16 21:00:00,-12.5,963.8,43.7,310,43
2016-10-16 22:00:00,-12.2,963.4,46.1,311,41
2016-10-16 23:00:00,-12.2,963.1,42.6,308,39
2016-10-17 00:00:00,-12.5,962.5,47.3,310,39
2016-10-17 01:00:00,-12.6,961.7,40.3,299,38
2016-10-17 02:00:00,-12.6,961.3,44.8,302,35
2016-10-17 03:00:00,-12.5,960.8,45.5,306,33
2016-10-17 04:00:00,-12.9,959.5,43.3,303,30
2016-10-17 05:00:00,-12.1,958.9,46.4,312,31
2016-10-17 06:00:00,-12.2,957.6,50.1,313,29
2016-10-17 07:00:00,-11.4,957.7,45.5,309,32
2016-10-17 08:00:00,-11,956.8,44.4,309,33
2016-10-17 09:00:00,-10.3,955.1,44.4,303,35
2016-10-17 10:00:00,-10,953,49.9,312,36
2016-10-17 11:00:00,-9.4,951.5,52.5,312,34
2016-10-17 12:00:00,-8.9,950.2,45.9,308,35
2016-10-17 13:00:00,-8.1,949.5,51.5,315,36
2016-10-17 14:00:00,-7.5,948.1,50,313,36
2016-10-17 15:00:00,-7.1,946.8,53.9,315,35
2016-10-17 16:00:00,-6.9,946.1,51.2,316,35
2016-10-17 17:00:00,-6.8,945.2,52,317,34
2016-10-17 18:00:00,-6.5,944.7,49.1,313,35
2016-10-17 19:00:00,-6.1,943.8,49.5,321,35
2016-10-17 20:00:00,-6.3,943.1,46.6,322,37
2016-10-17 21:00:00,-6.2,942.6,40.1,332,37
2016-10-17 22:00:00,-5.6,942.3,46.3,334,36
2016-10-17 23:00:00,-5.7,942.5,42.9,324,37
2016-10-18 00:00:00,-5.4,942.1,42.4,316,37
2016-10-18 01:00:00,-5.1,941.8,40.4,312,34
2016-10-18 02:00:00,-5.3,941.9,32.3,310,36
2016-10-18 03:00:00,-5.3,941.5,36.9,315,34
2016-10-18 04:00:00,-5.2,941,36.3,315,35
2016-10-18 05:00:00,-5.8,941.6,29.8,314,36
2016-10-18 06:00:00,-5,941.4,29.7,306,34
2016-10-18 07:00:00,-5.5,941.4,27.9,341,36
2016-10-18 08:00:00,-4.7,941.7,31.4,312,32
2016-10-18 09:00:00,-4.5,941.3,32.6,329,33
2016-10-18 10:00:00,-4.3,941.2,27.5,343,34
2016-10-18 11:00:00,-4.1,940.9,27.3,346,37
2016-10-18 12:00:00,-4,940.2,36.7,321,40
2016-10-18 13:00:00,-3.3,939.6,41.5,324,38
2016-10-18 14:00:00,-2.9,939.9,40.9,320,38
2016-10-18 15:00:00,-2.9,939.8,39.7,320,39
2016-10-18 16:00:00,-2.6,940.2,37.6,315,38
2016-10-18 17:00:00,-2.9,940.7,34.8,319,41
2016-10-18 18:00:00,-3.4,940.5,34.6,321,42
2016-10-18 19:00:00,-2.9,940,38,317,42
2016-10-18 20:00:00,-3,941.1,39.8,312,52
2016-10-18 21:00:00,-3.3,942.6,35.9,310,58
2016-10-18 22:00:00,-3.7,943.7,36.6,314,61
2016-10-18 23:00:00,-4.2,945.1,32.7,307,60
2016-10-19 00:00:00,-4.7,945.6,41.7,311,57
2016-10-19 01:00:00,-5.1,947.2,36.6,309,64
2016-10-19 02:00:00,-5.5,948.3,38.4,309,65
2016-10-19 03:00:00,-5.5,949.4,41.8,311,60
2016-10-19 04:00:00,-5.4,950.7,39,310,56
2016-10-19 05:00:00,-4.7,951.8,39.9,310,51
2016-10-19 06:00:00,-4,952.5,35.8,311,49
2016-10-19 07:00:00,-3.5,953.4,36.3,304,47
2016-10-19 08:00:00,-4.1,954.3,35.7,301,50
2016-10-19 09:00:00,-4.2,955.1,36,294,55
2016-10-19 10:00:00,-4.3,956.3,30.7,291,57
2016-10-19 11:00:00,-4.2,956.8,33.4,295,55
2016-10-19 12:00:00,-4,957.3,32.6,294,55
2016-10-19 13:00:00,-4.1,957.7,33.7,292,58
2016-10-19 14:00:00,-4.7,958.5,38.9,289,59
2016-10-19 15:00:00,-5,959.2,32.5,294,59
2016-10-19 16:00:00,-5.1,959.3,31,293,57
2016-10-19 17:00:00,-5.2,959.4,29.7,300,59
2016-10-19 18:00:00,-5.5,959.6,31.2,299,62
2016-10-19 19:00:00,-5.7,959.9,31.4,299,63
2016-10-19 20:00:00,-6.1,960,34.3,303,67
2016-10-19 21:00:00,-6.4,960.7,34.4,303,63
2016-10-19 22:00:00,-6.3,961,35.3,304,61
2016-10-19 23:00:00,-6.5,961.4,29.9,300,63
2016-10-20 00:00:00,-6.5,961.5,31.9,302,62
2016-10-20 01:00:00,-6.7,961.6,33.4,309,65
2016-10-20 02:00:00,-6.9,961.3,29.7,303,68
2016-10-20 03:00:00,-7.2,961.6,32.1,303,73
2016-10-20 04:00:00,-7.2,961.7,31.2,304,74
2016-10-20 05:00:00,-7.2,962.2,30.5,296,74
2016-10-20 06:00:00,-6.7,962.9,30.4,298,73
2016-10-20 07:00:00,-6.9,963.8,27.6,297,72
